0 -0.140000000000001
0.16 -0.140000000000001
0.16 0
0.16 0.00971679655098573
0.122540743289198 0.131913028876155
0.0321826178503823 0.222303981271712
-0.0899999999999997 0.259807621135332
-0.0899999999999997 0.0994987437106621
-0.047266775725074 0.0844178473475778
-0.0151845118697688 0.052413312700691
1.38777878078145E-17 0.00971679655098573
